Count,Lityear,Year,Season,Site,Stand,Plot,Treatment,N,P,Ca,Basket,Total_Mass,Leaf_Mass,Basket_Type,Basket_Area,Total_Mass_g_m2,Sorted,ACPE,ACRU,ACSA3,ACSP2,BE_sp,BEAL2,BEPA,BEPO,FAGR,FRAM2,PIRU,PO_sp,POGR4,POTR5,PRPE2,PRSE2,QURU,SOAM3,TIAM,TSCA,VILA11,Unknown,Seeds,Nonleaf,OTHER_Spring,Other,Twigs <16mm,Twigs 16-30mm,Problematic,Comments
4685,2016,2016,Fall,BEF,C6,2,C,0,0,0,A3,80.05,79.62,1,0.23,348.04,Y,0,22.07,9.89,0,0,24.55,7.43,0,10.31,0,0,0,0,0,0,0,0,0,0,0,0,5.37,0,0.43,NA,,,,,
4686,2016,2016,Fall,BEF,C6,2,C,0,0,0,B2,69.66,69.66,1,0.23,302.87,Y,0,24.49,1.03,0,0,17.51,8.49,0,9.35,0,0,0,0,0,0,0,0,0,0,0,0,8.79,0,0,NA,,,,,
4687,2016,2016,Fall,BEF,C6,2,C,0,0,0,C1,68.64,68.47,1,0.23,298.43,Y,0,10.77,2.52,0,0,18.21,18.43,0,12.58,0,0,0,0,0,0,0,0,0,0,0,0,5.96,0,0.17,NA,,,,,
4688,2016,2016,Fall,BEF,C6,2,C,0,0,0,C3,99.27,99.26,1,0.23,431.61,Y,3.09,14.26,29.89,0,0,23.17,9.18,0,13.36,0,0,0,0,0,0.1,0,0,0,0,0,0,6.21,0,0.01,NA,,,,,
4689,2016,2016,Fall,BEF,C6,3,N,1,0,0,A1,82.21,82.21,1,0.23,357.43,Y,0.19,21.33,0.47,0,0,21.88,16.26,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,6.38,0,0,NA,,,,,Aspen moved to POGR4
4690,2016,2016,Fall,BEF,C6,3,N,1,0,0,A3,67.97,67.50,1,0.23,295.52,Y,0,14.03,0.79,0,0,18.5,5.1,0,25.48,0.17,0,0,0,0,0,0,0,0,0,0,0,3.43,0,0.47,NA,,,,,
4691,2016,2016,Fall,BEF,C6,3,N,1,0,0,B2,85.20,84.65,1,0.23,370.43,Y,0,37.74,1.61,0,0,20.76,4.3,0,11.86,0,0,0,0.4,0,0.13,0,0,0,0,0,0,7.85,0,0.55,NA,,,,,
4692,2016,2016,Fall,BEF,C6,3,N,1,0,0,C1,84.44,84.37,1,0.23,367.13,Y,0,29.28,0.07,0,0,13.09,20.81,0,14.18,0,0,0,0.06,0,1.09,0,0,0,0,0,0,5.79,0,0.07,NA,,,,,
4693,2016,2016,Fall,BEF,C6,3,N,1,0,0,C3,80.72,79.58,1,0.23,350.96,Y,0.3,23.47,3.12,0,0,16.49,12.68,0,17.9,0,0,0,0.4,0,0.01,0,0,0,0,0,0,5.21,0,1.14,NA,,,,,
4694,2016,2016,Fall,BEF,C6,4,P,0,1,0,A1,79.88,79.23,1,0.23,347.30,Y,0,6.67,1.35,0,0,13.63,19.83,0,27.28,0,0,0,5.03,0,0,0,0,0,0,0,0,5.44,0,0.65,NA,,,,,Aspen moved to POGR4
4695,2016,2016,Fall,BEF,C6,4,P,0,1,0,A3,75.57,74.93,1,0.23,328.57,Y,0.14,13.98,1.51,0,0,20.15,18.78,0,13.71,0.47,0,0,0,0,0.17,0,0,0,0,0,0,6.02,0,0.64,NA,,,,,
4696,2016,2016,Fall,BEF,C6,4,P,0,1,0,B2,82.11,81.04,1,0.23,357.00,Y,0.69,13.9,3.44,0,0,15.82,23.63,0,16.14,0,0,0,0,0,0,0,0,0,0,0,0,7.42,0,1.07,NA,,,,,
4697,2016,2016,Fall,BEF,C6,4,P,0,1,0,C1,73.96,73.88,1,0.23,321.57,Y,12.88,7.91,0.29,0,0,27.71,6.95,0,14.01,0,0,0,0,0,1.51,0,0,0,0,0,0,2.62,0,0.08,NA,,,,,
4698,2016,2016,Fall,BEF,C6,4,P,0,1,0,C3,74.14,73.96,1,0.23,322.35,Y,0.27,30.65,2.26,0,0,14.88,7.55,0,13.36,0,0,0,0,0,0.15,0,0,0,0,0,0,4.84,0,0.18,NA,,,,,
4699,2016,2016,Fall,BEF,C6,5,Ca,0,0,1,A1,84.11,84.11,1,0.23,365.70,Y,0.38,13.94,10.67,0,0,20.69,11.22,0,14.16,2.24,0,0,0,0,0,0,0,0,0,0,0,10.81,0,0,NA,,,,,
4700,2016,2016,Fall,BEF,C6,5,Ca,0,0,1,A3,79.88,79.81,1,0.23,347.30,Y,0,8.21,19.36,0,0,13.28,0.43,0,15.93,11.78,0,0,0,0,0.26,0,0,0,0,0,0,10.56,0,0.07,NA,,,,,
4701,2016,2016,Fall,BEF,C6,5,Ca,0,0,1,B2,74.63,74.07,1,0.23,324.48,Y,0,6.01,1.61,0,0,18.31,18.38,0,20.68,4.02,0,0,0,0,0,0,0,0,0,0,0,5.06,0,0.56,NA,,,,,
4702,2016,2016,Fall,BEF,C6,5,Ca,0,0,1,C1,77.93,77.77,1,0.23,338.83,Y,0,0.7,3.04,0,0,11.99,10.18,0,25.13,16.88,0,0,0,0,0,0,0,0,0,0,0,9.85,0,0.16,NA,,,,,
4703,2016,2016,Fall,BEF,C6,5,Ca,0,0,1,C3,73.85,73.46,1,0.23,321.09,Y,0.9,8.21,12.02,0,0,20.27,0.53,0,21.29,5.17,0,0,0,0,0.67,0,0,0,0,0,0,4.4,0,0.39,NA,,,,,
4704,2016,2016,Fall,BEF,C7,1,N,1,0,0,A1,89.42,NA,1,0.23,388.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4705,2016,2016,Fall,BEF,C7,1,N,1,0,0,A3,87.11,NA,1,0.23,378.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4706,2016,2016,Fall,BEF,C7,1,N,1,0,0,B2,59.5,NA,1,0.23,258.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4707,2016,2016,Fall,BEF,C7,1,N,1,0,0,C1,54.32,NA,1,0.23,236.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4708,2016,2016,Fall,BEF,C7,1,N,1,0,0,C3,101.52,NA,1,0.23,441.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4709,2016,2016,Fall,BEF,C7,2,NP,1,1,0,A1,44.32,NA,1,0.23,192.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4710,2016,2016,Fall,BEF,C7,2,NP,1,1,0,A3,103.69,NA,1,0.23,450.83,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4711,2016,2016,Fall,BEF,C7,2,NP,1,1,0,B2,57.68,NA,1,0.23,250.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4712,2016,2016,Fall,BEF,C7,2,NP,1,1,0,C1,52.39,NA,1,0.23,227.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4713,2016,2016,Fall,BEF,C7,2,NP,1,1,0,C3,56.31,NA,1,0.23,244.83,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4714,2016,2016,Fall,BEF,C7,3,P,0,1,0,A1,46.41,NA,1,0.23,201.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4715,2016,2016,Fall,BEF,C7,3,P,0,1,0,A3,92.84,NA,1,0.23,403.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4716,2016,2016,Fall,BEF,C7,3,P,0,1,0,B2,57.52,NA,1,0.23,250.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4717,2016,2016,Fall,BEF,C7,3,P,0,1,0,C1,62.33,NA,1,0.23,271.00,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4718,2016,2016,Fall,BEF,C7,3,P,0,1,0,C3,45.58,NA,1,0.23,198.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4719,2016,2016,Fall,BEF,C7,4,C,0,0,0,A1,132.14,NA,1,0.23,574.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4720,2016,2016,Fall,BEF,C7,4,C,0,0,0,A3,86.55,NA,1,0.23,376.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4721,2016,2016,Fall,BEF,C7,4,C,0,0,0,B2,80.59,NA,1,0.23,350.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4722,2016,2016,Fall,BEF,C7,4,C,0,0,0,C1,62.42,NA,1,0.23,271.39,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4723,2016,2016,Fall,BEF,C7,4,C,0,0,0,C3,70.43,NA,1,0.23,306.22,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4724,2016,2016,Fall,BEF,C8,1,P,0,1,0,A1,65.67,NA,1,0.23,285.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4725,2016,2016,Fall,BEF,C8,1,P,0,1,0,A3,96.9,NA,1,0.23,421.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4726,2016,2016,Fall,BEF,C8,1,P,0,1,0,B2,69.2,NA,1,0.23,300.87,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4727,2016,2016,Fall,BEF,C8,1,P,0,1,0,C1,89.78,NA,1,0.23,390.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4728,2016,2016,Fall,BEF,C8,1,P,0,1,0,C3,83.21,NA,1,0.23,361.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4729,2016,2016,Fall,BEF,C8,2,C,0,0,0,A1,76.7,NA,1,0.23,333.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4730,2016,2016,Fall,BEF,C8,2,C,0,0,0,A3,106.82,NA,1,0.23,464.43,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4731,2016,2016,Fall,BEF,C8,2,C,0,0,0,B2,87.34,NA,1,0.23,379.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4732,2016,2016,Fall,BEF,C8,2,C,0,0,0,C1,58.46,NA,1,0.23,254.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4733,2016,2016,Fall,BEF,C8,2,C,0,0,0,C3,73.64,NA,1,0.23,320.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4734,2016,2016,Fall,BEF,C8,3,N,1,0,0,A1,60.75,NA,1,0.23,264.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4735,2016,2016,Fall,BEF,C8,3,N,1,0,0,A3,85.72,NA,1,0.23,372.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4736,2016,2016,Fall,BEF,C8,3,N,1,0,0,B2,82.24,NA,1,0.23,357.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4737,2016,2016,Fall,BEF,C8,3,N,1,0,0,C1,80.54,NA,1,0.23,350.17,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4738,2016,2016,Fall,BEF,C8,3,N,1,0,0,C3,105.08,NA,1,0.23,456.87,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4739,2016,2016,Fall,BEF,C8,4,NP,1,1,0,A1,51.46,NA,1,0.23,223.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4740,2016,2016,Fall,BEF,C8,4,NP,1,1,0,A3,59.11,NA,1,0.23,257.00,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4741,2016,2016,Fall,BEF,C8,4,NP,1,1,0,B2,49.01,NA,1,0.23,213.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4742,2016,2016,Fall,BEF,C8,4,NP,1,1,0,C1,70.04,NA,1,0.23,304.52,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4743,2016,2016,Fall,BEF,C8,4,NP,1,1,0,C3,79.89,NA,1,0.23,347.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4744,2016,2016,Fall,BEF,C8,5,Ca,0,0,1,A1,78.84,NA,1,0.23,342.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4745,2016,2016,Fall,BEF,C8,5,Ca,0,0,1,A3,136.49,NA,1,0.23,593.43,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4746,2016,2016,Fall,BEF,C8,5,Ca,0,0,1,B2,53.44,NA,1,0.23,232.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4747,2016,2016,Fall,BEF,C8,5,Ca,0,0,1,C1,46.87,NA,1,0.23,203.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4748,2016,2016,Fall,BEF,C8,5,Ca,0,0,1,C3,80.65,NA,1,0.23,350.65,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4749,2016,2016,Fall,BEF,C9,1,C,0,0,0,A1,98.19,97.76,1,0.23,426.91,Y,0.21,0,26.08,0,0,51.05,2.87,0,15.01,0,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0.43,NA,,,,,
4750,2016,2016,Fall,BEF,C9,1,C,0,0,0,A3,NA,NA,1,0.23,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4751,2016,2016,Fall,BEF,C9,1,C,0,0,0,B2,88.80,88.80,1,0.23,386.09,Y,0,0,54.56,0,0,15.22,1.68,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0,0,NA,,,,,
4752,2016,2016,Fall,BEF,C9,1,C,0,0,0,C1,96.14,96.01,1,0.23,418.00,Y,0,0,56.82,0,0,20.27,0,0,17.42,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.13,NA,,,,,
4753,2016,2016,Fall,BEF,C9,1,C,0,0,0,C3,66.11,65.95,1,0.23,287.43,Y,0.78,0,33.4,0,0,4.7,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.16,NA,,,,,
4754,2016,2016,Fall,BEF,C9,2,P,0,1,0,A1,84.54,83.73,1,0.23,367.57,Y,0,0,35.6,0,0,23.46,0,0,22.72,0,0,0,0,0,0.01,0,0,0,0,0,0,1.94,0,0.81,NA,,,,,
4755,2016,2016,Fall,BEF,C9,2,P,0,1,0,A3,54.22,54.13,1,0.23,235.74,Y,0,0,32.98,0,0,1.24,0,0,17.78,0,0,1.46,0,0,0.02,0,0,0,0,0,0,0.65,0,0.09,NA,,,,,
4756,2016,2016,Fall,BEF,C9,2,P,0,1,0,B2,95.71,95.60,1,0.23,416.13,Y,0,0,73.72,0,0,2.16,0,0,18.12,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0.11,NA,,,,,
4757,2016,2016,Fall,BEF,C9,2,P,0,1,0,C1,85.48,85.35,1,0.23,371.65,Y,0,0,64.88,0,0,2.67,0,0,16.4,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0.13,NA,,,,,
4758,2016,2016,Fall,BEF,C9,2,P,0,1,0,C3,91.01,90.92,1,0.23,395.70,Y,1.42,0,61.23,0,0,5.69,0,0,21.65,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0.09,NA,,,,,
4759,2016,2016,Fall,BEF,C9,3,NP,1,1,0,A1,73.42,71.42,1,0.23,319.22,Y,0.41,0,32.79,0,0,12.02,0.46,0,22.22,1.73,0,0,0,0,0,0,0,0,0,0,0,1.79,0,2,NA,,,,,
4760,2016,2016,Fall,BEF,C9,3,NP,1,1,0,A3,NA,NA,1,0.23,NA,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4761,2016,2016,Fall,BEF,C9,3,NP,1,1,0,B2,99.57,98.41,1,0.23,432.91,Y,0,0,69.31,0,0,4,0,0,23.99,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,1.16,NA,,,,,
4762,2016,2016,Fall,BEF,C9,3,NP,1,1,0,C1,85.37,84.95,1,0.23,371.17,Y,0.2,0,51.89,0,0,5.36,0.2,0,25.35,0.06,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0.42,NA,,,,,
4763,2016,2016,Fall,BEF,C9,3,NP,1,1,0,C3,88.99,88.88,1,0.23,386.91,Y,0.81,0,66.12,0,0,4.53,0.14,0,13.79,0.36,0,0,0,0,0.04,0,0,0,0,0,0,3.09,0,0.11,NA,,,,,
4764,2016,2016,Fall,BEF,C9,4,N,1,0,0,A1,67.94,67.94,1,0.23,295.39,Y,0,0,21.92,0,0,7.53,0,0,37.41,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,NA,,,,,
4765,2016,2016,Fall,BEF,C9,4,N,1,0,0,A3,72.93,72.83,1,0.23,317.09,Y,0,0,42.83,0,0,13.67,1.31,0,13.68,0,0,0,0,0,0.04,0,0,0,0,0,0,1.3,0,0.1,NA,,,,,
4766,2016,2016,Fall,BEF,C9,4,N,1,0,0,B2,90.44,89.71,1,0.23,393.22,Y,0,0,45.07,0,0,5.93,0,0,38.05,0,0,0,0,0,0,0,0,0,0,0,0,0.66,0,0.73,NA,,,,,
4767,2016,2016,Fall,BEF,C9,4,N,1,0,0,C1,79.41,79.18,1,0.23,345.26,Y,0,0,44.58,0,0,4.41,0.22,0,29.05,0,0,0,0,0,0.03,0,0,0,0,0,0,0.89,0,0.23,NA,,,,,
4768,2016,2016,Fall,BEF,C9,4,N,1,0,0,C3,97.50,97.15,1,0.23,423.91,Y,0.55,0,59.59,0,0,5.3,0.04,0,29.73,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0.35,NA,,,,,
4769,2016,2016,Fall,HB,HBM,1,NP,1,1,0,A1,73.97,NA,1,0.23,321.61,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4770,2016,2016,Fall,HB,HBM,1,NP,1,1,0,A2,92.91,NA,1,0.23,403.96,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4771,2016,2016,Fall,HB,HBM,1,NP,1,1,0,B1,94.15,NA,1,0.23,409.35,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4772,2016,2016,Fall,HB,HBM,1,NP,1,1,0,B2,99.52,NA,1,0.23,432.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4773,2016,2016,Fall,HB,HBM,1,NP,1,1,0,CENTER,108.96,NA,1,0.23,473.74,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4774,2016,2016,Fall,HB,HBM,2,N,1,0,0,A1,88.52,NA,1,0.23,384.87,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4775,2016,2016,Fall,HB,HBM,2,N,1,0,0,A2,90.5,NA,1,0.23,393.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4776,2016,2016,Fall,HB,HBM,2,N,1,0,0,B1,94.56,NA,1,0.23,411.13,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4777,2016,2016,Fall,HB,HBM,2,N,1,0,0,B2,101.4,NA,1,0.23,440.87,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4778,2016,2016,Fall,HB,HBM,2,N,1,0,0,CENTER,90.98,NA,1,0.23,395.57,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,"previously labeled C1, changed to Center"
4779,2016,2016,Fall,HB,HBM,3,C,0,0,0,A1,77.35,NA,1,0.23,336.30,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4780,2016,2016,Fall,HB,HBM,3,C,0,0,0,A2,90.14,NA,1,0.23,391.91,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4781,2016,2016,Fall,HB,HBM,3,C,0,0,0,B1,80.98,NA,1,0.23,352.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4782,2016,2016,Fall,HB,HBM,3,C,0,0,0,B2,74.4,NA,1,0.23,323.48,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4783,2016,2016,Fall,HB,HBM,3,C,0,0,0,CENTER,72.73,NA,1,0.23,316.22,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4784,2016,2016,Fall,HB,HBM,4,P,0,1,0,A1,88.11,NA,1,0.23,383.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4785,2016,2016,Fall,HB,HBM,4,P,0,1,0,A2,74.28,NA,1,0.23,322.96,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4786,2016,2016,Fall,HB,HBM,4,P,0,1,0,B1,74.27,NA,1,0.23,322.91,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4787,2016,2016,Fall,HB,HBM,4,P,0,1,0,B2,80.22,NA,1,0.23,348.78,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4788,2016,2016,Fall,HB,HBM,4,P,0,1,0,CENTER,92.39,NA,1,0.23,401.70,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
4789,2016,2016,Fall,HB,HBO,1,P,0,1,0,A1,56.83,NA,1,0.23,247.09,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,
